20,88.182
20.290906698750476,88.195575691194
20.586044732869844,88.21697661715507
20.885475648548283,88.2351285389129
21.189261887185914,88.24467782768949
21.49746679841394,88.25019300844684
21.810154653305165,88.25745700211372
22.12739065777668,88.27236953288883
22.449240966187475,88.2868206800342
22.77577269513385,88.28645368313758
23.107053937445478,88.25729870350368
23.44315377638505,88.19798323517246
23.784142300054445,88.1257904727387
24.130090616010463,88.06712362137095
24.481070866093134,88.05579016102769
24.837156241469714,88.0818302408252
25.1984209978975,88.12581841475821
25.56494047120865,88.14982470441781
25.936791093020236,88.13766283761633
26.3140504066728,88.09983468940386
26.69679708340074,88.07262010937247
27.08511093873791,88.07487255049085
27.47907294916184,88.1040234933646
27.878765268980047,88.12305987124185
28.284271247461966,88.10482684269796
28.695675446220072,88.06099678842163
29.11306365684382,88.00769363431561
29.536522918790062,87.96680862487258
29.966141537533712,87.94103150774797
30.402009102982383,87.91185266627241
30.844216508158908,87.88351028590857
31.29285596815558,87.88019637864662
31.74802103936409,87.92173877719605
32.20980663898519,87.97849834356634
32.67830906482211,88.00386763740711
33.153626015361866,87.96088930098908
33.63585661014871,87.86447011186877
34.125101410453844,87.77749148152188
34.62146244024586,87.75280189665376
35.12504320746613,87.78625423433168
35.635948725613716,87.82762225667086
36.15428553564419,87.83166858107522
36.68016172818701,87.79462350372492
37.21368696608603,87.7389218076627
37.754972507267915,87.6825027856978
38.30413122794313,87.62675393538214
38.86127764614443,87.56384039403244
39.4265279456077,87.49318401827905
40.000000000000206,87.42799999999998
40.58181339750116,87.38824261864615
41.1720894657399,87.3736512658764
41.77095129709678,87.36538730399639
42.37852377437204,87.33772672816998
42.9949335968281,87.30065410104788
43.62030930661056,87.26364865887109
44.25478131555359,87.21144746945616
44.89848193237519,87.13585899809581
45.55154539026795,87.06911636600059
46.21410787489121,87.0586818345592
46.88630755277036,87.08773978653834
47.56828460010916,87.08880538055703
48.260181232021196,87.04530594190234
48.962141732186545,86.98890531270811
49.674312482939705,86.91633951834956
50.39684199579528,86.81050520130425
51.129880942417586,86.72432207475245
51.873582186040764,86.71921277069242
52.628100813345895,86.75151863763209
53.393594166801776,86.73892435385483
54.17022187747612,86.6802666558354
54.95814589832399,86.62516577857564
55.75753053796041,86.58382040104993
56.56854249492426,86.56460894756599
57.39135089244048,86.55273838572096
58.226127313687975,86.52106565057227
59.073045837580466,86.43913369126743
59.932283075067765,86.35836539094363
60.804018205965114,86.30684497370567
61.68843301631817,86.27623134505743
62.58571193631152,86.25298223962729
63.49604207872855,86.19187600252079
64.41961327797075,86.10749364481654
65.35661812964459,86.04915440114782
66.3072520307241,86.02086640658669
67.27171322029778,85.9656326630544
68.25020282090806,85.88298377432736
69.2429248804921,85.81133960573638
70.25008641493265,85.76474645698777
71.27189745122783,85.71958943508493
72.30857107128878,85.6643371621504
73.36032345637442,85.6115060913759
74.42737393217246,85.56904191237396
75.50994501453623,85.5196780883594
76.60826245588666,85.45079338478645
77.72255529228926,85.38066574860619
78.85305589121582,85.34708208368833
80.00000000000082,85.2839999999999
81.16362679500274,85.14921289261108
82.34417893148023,85.12123627626247
83.541902594194,85.14685262064086
84.75704754874454,85.14442953058638
85.98986719365665,85.08920695102236
87.24061861322157,84.98674569988896
88.50956263110764,84.85978873339303
89.79696386475084,84.6967179104649
91.10309078053635,84.59837967539721
92.42821574978288,84.58349696673928
93.77261510554118,84.59964185143741
95.13656920021877,84.61330960243156
96.52036246404286,84.54657446926822
97.92428346437356,84.45613313345197
99.34862496587989,84.39134099707513
100.79368399159105,84.34207298960803
102.25976188483567,84.29367460383881
103.74716437208203,84.23804609166218
105.25620162669229,84.16604946341049
106.78718833360406,84.089214959987
108.34044375495276,84.02250284147516
109.9162917966485,83.96321169776321
111.51506107592134,83.90401199144864
113.13708498984903,83.84051667621158
114.78270178488147,83.7730541149319
116.45225462737648,83.70524961905106
118.14609167516147,83.6354258695607
119.86456615013608,83.55809445870115
121.60803641193078,83.49259881161821
123.3768660326369,83.43934963079799
125.17142387262359,83.38282874058555
126.99208415745765,83.31662885812158
128.83922655594208,83.24974696005002
130.71323625928977,83.18442433610475
132.61450406144883,83.11472708957277
134.5434264405962,83.03826294237615
136.50040564181674,82.96048417996916
138.48584976098482,82.8830518593216
140.50017282986593,82.80465998391185
142.5437949024563,82.72563993043835
144.61714214257822,82.64412288536816
